trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3243,False,"{'a': 0.002, 'e': 0.0015276876907483008}",25,11,26.549535272916398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3244,False,"{'a': 0.002, 'e': 0.0015246353687062872}",25,13,17.1487740398495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3245,False,"{'a': 0.002, 'e': 0.0015215891452077799}",20,10,16.706262692785604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3246,False,"{'a': 0.002, 'e': 0.0015185490080678835}",30,14,28.043518519489087,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3247,False,"{'a': 0.002, 'e': 0.0015155149451260442}",20,15,9.651324231752193,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3248,False,"{'a': 0.002, 'e': 0.001512486944246006}",25,13,23.167840228668208,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3249,False,"{'a': 0.002, 'e': 0.0015094649933157602}",30,3,43.49090053055362,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3250,False,"{'a': 0.002, 'e': 0.0015064490802475016}",30,18,22.11164359199724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3251,False,"{'a': 0.002, 'e': 0.0015034391929775724}",30,18,21.415162225540463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3252,False,"{'a': 0.002, 'e': 0.00150043531946642}",20,12,16.42348805194023,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3253,False,"{'a': 0.002, 'e': 0.0014974374476985444}",25,20,8.647422064355508,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3254,False,"{'a': 0.002, 'e': 0.0014944455656824578}",20,7,21.648591354120274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3255,False,"{'a': 0.002, 'e': 0.0014914596614506264}",20,12,16.56307846667966,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3256,False,"{'a': 0.002, 'e': 0.0014884797230594294}",30,19,19.64331195304631,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3257,False,"{'a': 0.002, 'e': 0.0014855057385891079}",20,12,15.694340249240684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3258,False,"{'a': 0.002, 'e': 0.0014825376961437229}",20,8,24.238552686495076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3259,False,"{'a': 0.002, 'e': 0.0014795755838510989}",25,9,25.206230175119728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3260,False,"{'a': 0.002, 'e': 0.0014766193898627833}",20,9,23.679283352516112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3261,False,"{'a': 0.002, 'e': 0.0014736691023539948}",20,11,15.125075745310012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3262,False,"{'a': 0.002, 'e': 0.0014707247095235817}",30,22,14.761295637939831,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3263,False,"{'a': 0.002, 'e': 0.0014677861995939677}",20,13,13.69203324518954,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3264,False,"{'a': 0.002, 'e': 0.001464853560811109}",20,10,17.65950909889282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3265,False,"{'a': 0.002, 'e': 0.0014619267814444457}",25,12,27.761106861320876,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3266,False,"{'a': 0.002, 'e': 0.0014590058497868585}",20,2,26.836724591879,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3267,False,"{'a': 0.002, 'e': 0.0014560907541546159}",20,9,20.840259890388563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3268,False,"{'a': 0.002, 'e': 0.0014531814828873313}",20,12,12.516957135629237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3269,False,"{'a': 0.002, 'e': 0.0014502780243479145}",25,14,20.594242122133508,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3270,False,"{'a': 0.002, 'e': 0.00144738036692253}",25,9,33.33777106032003,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3271,False,"{'a': 0.002, 'e': 0.0014444884990205433}",25,15,20.126383631024506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3272,False,"{'a': 0.002, 'e': 0.0014416024090744784}",20,2,30.204543272162336,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3273,False,"{'a': 0.002, 'e': 0.0014387220855399709}",20,6,27.36218600875775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3274,False,"{'a': 0.002, 'e': 0.0014358475168957249}",25,16,17.119709127720842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3275,False,"{'a': 0.002, 'e': 0.001432978691643461}",25,2,35.99768615168928,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3276,False,"{'a': 0.002, 'e': 0.0014301155983078744}",20,9,14.147069980059673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3277,False,"{'a': 0.002, 'e': 0.0014272582254365865}",30,13,29.43909720806287,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3278,False,"{'a': 0.002, 'e': 0.0014244065616001048}",35,21,25.94709633251155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3279,False,"{'a': 0.002, 'e': 0.0014215605953917685}",20,6,19.871238818098952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3280,False,"{'a': 0.002, 'e': 0.0014187203154277092}",25,16,15.62807847968585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3281,False,"{'a': 0.002, 'e': 0.0014158857103468022}",20,13,13.23076844325355,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3282,False,"{'a': 0.002, 'e': 0.0014130567688106254}",20,7,22.287824474937544,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3283,False,"{'a': 0.002, 'e': 0.001410233479503408}",20,13,11.241212643493002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3284,False,"{'a': 0.002, 'e': 0.0014074158311319892}",20,10,18.134769680575324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3285,False,"{'a': 0.002, 'e': 0.0014046038124257698}",20,13,14.106764320485759,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3286,False,"{'a': 0.002, 'e': 0.0014017974121366744}",20,10,19.234143609897416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3287,False,"{'a': 0.002, 'e': 0.0013989966190390967}",25,11,23.84084816436178,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3288,False,"{'a': 0.002, 'e': 0.0013962014219298603}",25,11,25.993615930992362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3289,False,"{'a': 0.002, 'e': 0.001393411809628172}",20,8,22.34348228698779,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3290,False,"{'a': 0.002, 'e': 0.0013906277709755813}",25,12,24.532769523796564,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3291,False,"{'a': 0.002, 'e': 0.001387849294835929}",20,0,26.748717198922634,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3292,False,"{'a': 0.002, 'e': 0.001385076370095306}",20,8,21.77531665116065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3293,False,"{'a': 0.002, 'e': 0.0013823089856620093}",20,8,23.51101622141944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3294,False,"{'a': 0.002, 'e': 0.0013795471304664994}",35,26,14.39934874183215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3295,False,"{'a': 0.002, 'e': 0.0013767907934613508}",20,13,13.766451020501629,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3296,False,"{'a': 0.002, 'e': 0.0013740399636212118}",30,7,41.582279743743015,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3297,False,"{'a': 0.002, 'e': 0.001371294629942758}",25,12,24.737287845810407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3298,False,"{'a': 0.002, 'e': 0.0013685547814446537}",20,10,22.950910312775548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3299,False,"{'a': 0.002, 'e': 0.0013658204071674998}",25,0,42.22320836699163,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3300,False,"{'a': 0.002, 'e': 0.0013630914961737957}",20,3,24.93210496711173,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3301,False,"{'a': 0.002, 'e': 0.0013603680375478928}",20,12,13.290478968141231,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3302,False,"{'a': 0.002, 'e': 0.0013576500203959548}",25,2,33.12154755303478,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3303,False,"{'a': 0.002, 'e': 0.0013549374338459087}",25,11,18.28974771800646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3304,False,"{'a': 0.002, 'e': 0.0013522302670474046}",25,11,28.025917069492603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3305,False,"{'a': 0.002, 'e': 0.0013495285091717703}",20,9,22.833244393823158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3306,False,"{'a': 0.002, 'e': 0.0013468321494119735}",20,6,22.26623773328037,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3307,False,"{'a': 0.002, 'e': 0.00134414117698257}",25,15,20.165779565004783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3308,False,"{'a': 0.002, 'e': 0.0013414555811196666}",20,11,15.386384996041814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3309,False,"{'a': 0.002, 'e': 0.001338775351080875}",30,15,27.002509673023784,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3310,False,"{'a': 0.002, 'e': 0.0013361004761452743}",25,0,34.66035429174559,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3311,False,"{'a': 0.002, 'e': 0.0013334309456133593}",30,18,17.211790001076736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3312,False,"{'a': 0.002, 'e': 0.0013307667488070048}",20,9,20.67158660019813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3313,False,"{'a': 0.002, 'e': 0.0013281078750694186}",20,10,18.226007182031175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3314,False,"{'a': 0.002, 'e': 0.0013254543137651048}",30,6,43.250456276200495,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3315,False,"{'a': 0.002, 'e': 0.0013228060542798132}",25,12,18.86044102083906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3316,False,"{'a': 0.002, 'e': 0.0013201630860205026}",20,10,17.30535050022971,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3317,False,"{'a': 0.002, 'e': 0.001317525398415295}",20,11,17.338668896801366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3318,False,"{'a': 0.002, 'e': 0.001314892980913439}",25,11,27.135143706940628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3319,False,"{'a': 0.002, 'e': 0.00131226582298526}",30,7,42.0257431053698,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3320,False,"{'a': 0.002, 'e': 0.0013096439141221223}",20,14,11.96417722765827,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3321,False,"{'a': 0.002, 'e': 0.0013070272438363863}",25,20,11.706374443407231,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3322,False,"{'a': 0.002, 'e': 0.0013044158016613696}",25,20,7.672792423212208,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3323,False,"{'a': 0.002, 'e': 0.0013018095771512987}",20,5,28.437999576616857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3324,False,"{'a': 0.002, 'e': 0.001299208559881272}",25,20,9.489397622447092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3325,False,"{'a': 0.002, 'e': 0.001296612739447216}",20,6,22.074253844509993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3326,False,"{'a': 0.002, 'e': 0.001294022105465848}",25,14,16.73375356539991,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3327,False,"{'a': 0.002, 'e': 0.001291436647574627}",20,0,29.635841917274025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3328,False,"{'a': 0.002, 'e': 0.0012888563554317182}",35,20,29.038051362899843,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3329,False,"{'a': 0.002, 'e': 0.0012862812187159486}",25,20,9.519617498350296,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3330,False,"{'a': 0.002, 'e': 0.00128371122712677}",25,7,27.17231664064824,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3331,False,"{'a': 0.002, 'e': 0.0012811463703842113}",25,19,11.311505438886975,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3332,False,"{'a': 0.002, 'e': 0.0012785866382288426}",20,3,29.043919955582638,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3333,False,"{'a': 0.002, 'e': 0.0012760320204217314}",20,10,18.841999289272515,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3334,False,"{'a': 0.002, 'e': 0.0012734825067444023}",20,6,25.612557614502254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3335,False,"{'a': 0.002, 'e': 0.0012709380869987993}",20,0,30.623993702618392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3336,False,"{'a': 0.002, 'e': 0.0012683987510072388}",20,0,27.35177328114569,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3337,False,"{'a': 0.002, 'e': 0.0012658644886123737}",30,18,22.902591126264166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3338,False,"{'a': 0.002, 'e': 0.0012633352896771494}",30,18,24.97923521609444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3339,False,"{'a': 0.002, 'e': 0.0012608111440847696}",25,18,13.404019452421213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3340,False,"{'a': 0.002, 'e': 0.0012582920417386473}",30,18,23.9761840029029,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3341,False,"{'a': 0.002, 'e': 0.0012557779725623694}",20,14,11.642751981542293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3342,False,"{'a': 0.002, 'e': 0.0012532689264996553}",25,4,30.874108823967507,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3343,False,"{'a': 0.002, 'e': 0.001250764893514319}",25,11,24.871920915501533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3344,False,"{'a': 0.002, 'e': 0.0012482658635902249}",30,20,22.717928480456813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3345,False,"{'a': 0.002, 'e': 0.0012457718267312491}",30,14,35.21053628424521,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3346,False,"{'a': 0.002, 'e': 0.0012432827729612404}",20,15,8.959343284352915,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3347,False,"{'a': 0.002, 'e': 0.0012407986923239822}",30,16,24.792107447717495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3348,False,"{'a': 0.002, 'e': 0.001238319574883148}",20,7,21.86080460918385,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3349,False,"{'a': 0.002, 'e': 0.001235845410722264}",20,0,30.077801366045573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3350,False,"{'a': 0.002, 'e': 0.0012333761899446698}",25,7,33.26846592518261,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3351,False,"{'a': 0.002, 'e': 0.001230911902673481}",30,17,26.11816588426868,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3352,False,"{'a': 0.002, 'e': 0.001228452539051544}",20,11,14.945759501681186,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3353,False,"{'a': 0.002, 'e': 0.0012259980892414012}",30,15,27.497850650549832,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3354,False,"{'a': 0.002, 'e': 0.001223548543425249}",20,8,19.828601436765844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3355,False,"{'a': 0.002, 'e': 0.001221103891804903}",30,21,16.145017412225613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3356,False,"{'a': 0.002, 'e': 0.0012186641246017523}",25,11,28.466326284161838,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3357,False,"{'a': 0.002, 'e': 0.0012162292320567248}",35,16,29.59074498200112,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3358,False,"{'a': 0.002, 'e': 0.0012137992044302462}",30,18,17.55244164984739,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3359,False,"{'a': 0.002, 'e': 0.0012113740320022048}",20,3,26.16000959610733,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3360,False,"{'a': 0.002, 'e': 0.0012089537050719065}",20,9,15.571334576462899,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3361,False,"{'a': 0.002, 'e': 0.0012065382139580404}",20,9,19.023581642593243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3362,False,"{'a': 0.002, 'e': 0.001204127548998638}",25,12,22.453827691122335,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3363,False,"{'a': 0.002, 'e': 0.001201721700551038}",30,17,24.616125775988664,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3364,False,"{'a': 0.002, 'e': 0.0011993206589918425}",30,18,22.098871619890577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3365,False,"{'a': 0.002, 'e': 0.001196924414716882}",30,16,27.989300042283325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3366,False,"{'a': 0.002, 'e': 0.0011945329581411752}",30,18,22.58382792377739,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3367,False,"{'a': 0.002, 'e': 0.001192146279698895}",20,11,18.10847298484055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3368,False,"{'a': 0.002, 'e': 0.001189764369843323}",20,16,7.00777595548154,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3369,False,"{'a': 0.002, 'e': 0.0011873872190468165}",30,17,10.11046818386164,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3370,False,"{'a': 0.002, 'e': 0.0011850148178007686}",20,0,30.156770886802878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3371,False,"{'a': 0.002, 'e': 0.0011826471566155727}",35,24,23.900569470544728,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3372,False,"{'a': 0.002, 'e': 0.0011802842260205803}",35,16,34.5097525725261,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3373,False,"{'a': 0.002, 'e': 0.0011779260165640658}",25,11,25.409186717950913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3374,False,"{'a': 0.002, 'e': 0.001175572518813187}",25,17,15.501519797829477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3375,False,"{'a': 0.002, 'e': 0.0011732237233539518}",20,6,27.212806087190145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3376,False,"{'a': 0.002, 'e': 0.0011708796207911744}",30,22,18.47481542224905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3377,False,"{'a': 0.002, 'e': 0.0011685402017484413}",20,16,6.0477458483297095,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3378,False,"{'a': 0.002, 'e': 0.0011662054568680723}",20,12,14.5592312033458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3379,False,"{'a': 0.002, 'e': 0.0011638753768110867}",25,9,27.904816427612666,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3380,False,"{'a': 0.002, 'e': 0.00116154995225716}",30,12,33.692824116825896,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3381,False,"{'a': 0.002, 'e': 0.0011592291739045914}",20,10,20.937985159084732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3382,False,"{'a': 0.002, 'e': 0.0011569130324702629}",25,14,22.671062670436903,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3383,False,"{'a': 0.002, 'e': 0.0011546015186896079}",20,3,26.717584530059487,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3384,False,"{'a': 0.002, 'e': 0.0011522946233165669}",20,5,26.83705684996431,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3385,False,"{'a': 0.002, 'e': 0.0011499923371235557}",20,9,21.834489265426797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3386,False,"{'a': 0.002, 'e': 0.0011476946509014253}",30,12,32.68705928380289,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3387,False,"{'a': 0.002, 'e': 0.0011454015554594299}",25,14,19.579599020649177,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3388,False,"{'a': 0.002, 'e': 0.0011431130416251834}",20,16,9.705334713952327,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3389,False,"{'a': 0.002, 'e': 0.0011408291002446276}",25,3,35.8902280300229,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3390,False,"{'a': 0.002, 'e': 0.0011385497221819928}",25,16,18.823830362129556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3391,False,"{'a': 0.002, 'e': 0.0011362748983197658}",30,18,19.721418204881765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3392,False,"{'a': 0.002, 'e': 0.0011340046195586473}",20,10,18.397104000802976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3393,False,"{'a': 0.002, 'e': 0.001131738876817519}",30,18,24.589761194170407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3394,False,"{'a': 0.002, 'e': 0.0011294776610334058}",20,16,9.722603982676407,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3395,False,"{'a': 0.002, 'e': 0.0011272209631614438}",20,16,4.844673909078402,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3396,False,"{'a': 0.002, 'e': 0.0011249687741748374}",20,0,30.676813333752317,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3397,False,"{'a': 0.002, 'e': 0.0011227210850648275}",35,16,30.50987815639253,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3398,False,"{'a': 0.002, 'e': 0.001120477886840654}",25,15,19.256432922540803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3399,False,"{'a': 0.002, 'e': 0.0011182391705295228}",20,0,28.51987895820576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3400,False,"{'a': 0.002, 'e': 0.0011160049271765648}",25,0,40.78306555479041,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3401,False,"{'a': 0.002, 'e': 0.0011137751478448032}",20,10,18.74991796665245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3402,False,"{'a': 0.002, 'e': 0.0011115498236151174}",20,0,30.672267963157466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3403,False,"{'a': 0.002, 'e': 0.0011093289455862089}",20,12,14.443588152968376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3404,False,"{'a': 0.002, 'e': 0.0011071125048745618}",25,11,22.1768934563569,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3405,False,"{'a': 0.002, 'e': 0.0011049004926144104}",25,19,9.306790478411374,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3406,False,"{'a': 0.002, 'e': 0.0011026928999577018}",35,7,47.608066231346605,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
3407,False,"{'a': 0.002, 'e': 0.0011004897180740643}",20,7,26.54865932659656,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3408,False,"{'a': 0.002, 'e': 0.0010982909381507663}",20,10,17.28969874993427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3409,False,"{'a': 0.002, 'e': 0.0010960965513926852}",25,20,8.98859924370695,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3410,False,"{'a': 0.002, 'e': 0.0010939065490222703}",20,14,10.819172663547493,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3411,False,"{'a': 0.002, 'e': 0.0010917209222795108}",25,15,17.700044081188,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3412,False,"{'a': 0.002, 'e': 0.0010895396624218962}",25,8,29.49920190591925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3413,False,"{'a': 0.002, 'e': 0.0010873627607243842}",20,6,30.367727815981418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3414,False,"{'a': 0.002, 'e': 0.0010851902084793637}",35,17,35.189643595455976,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3415,False,"{'a': 0.002, 'e': 0.001083021996996625}",20,3,24.164456506646808,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3416,False,"{'a': 0.002, 'e': 0.0010808581176033184}",25,17,15.384446275102201,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3417,False,"{'a': 0.002, 'e': 0.0010786985616439233}",35,20,24.128983715764676,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3418,False,"{'a': 0.002, 'e': 0.0010765433204802121}",25,19,11.259354613487762,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3419,False,"{'a': 0.002, 'e': 0.0010743923854912192}",20,12,13.028535441330005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3420,False,"{'a': 0.002, 'e': 0.001072245748073201}",20,13,14.979646815463628,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3421,False,"{'a': 0.002, 'e': 0.0010701033996396044}",20,12,12.422555709964913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3422,False,"{'a': 0.002, 'e': 0.0010679653316210322}",20,10,18.163552613319975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3423,False,"{'a': 0.002, 'e': 0.0010658315354652116}",25,11,24.454503097980208,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
